sampledate,sampletime,do_wtemp,pco2_ppm,ph
2019-9-3,01:23:00,22.16,69.80,8.89
2019-9-3,01:24:00,22.16,75.50,8.89
2019-9-3,01:25:00,22.17,75.50,8.89
2019-9-3,01:26:00,22.17,72.10,8.89
2019-9-3,01:27:00,22.17,81.10,8.89
2019-9-3,01:28:00,22.17,73.80,8.89
2019-9-3,01:29:00,22.17,78.90,8.89
2019-9-3,01:30:00,22.17,75.50,8.89
2019-9-3,01:31:00,22.17,68.70,8.89
2019-9-3,01:32:00,22.17,86.80,8.89
2019-9-3,01:33:00,22.16,76.00,8.89
2019-9-3,01:34:00,22.16,78.90,8.89
2019-9-3,01:35:00,22.15,74.90,8.89
2019-9-3,01:36:00,22.15,72.10,8.89
2019-9-3,01:37:00,22.16,78.30,8.89
2019-9-3,01:38:00,22.16,64.20,8.89
2019-9-3,01:39:00,22.16,72.10,8.89
2019-9-3,01:40:00,22.16,61.90,8.89
2019-9-3,01:41:00,22.16,68.70,8.89
2019-9-3,01:42:00,22.16,73.20,8.89
2019-9-3,01:43:00,22.15,75.50,8.89
2019-9-3,01:44:00,22.15,73.20,8.89
2019-9-3,01:45:00,22.15,67.00,8.89
2019-9-3,01:46:00,22.15,59.10,8.89
2019-9-3,01:47:00,22.13,65.90,8.89
2019-9-3,01:48:00,22.13,66.40,8.89
2019-9-3,01:49:00,22.12,89.00,8.88
2019-9-3,01:50:00,22.12,60.80,8.88
2019-9-3,01:51:00,22.13,66.40,8.89
2019-9-3,01:52:00,22.13,71.00,8.89
2019-9-3,01:53:00,22.12,76.00,8.88
2019-9-3,01:54:00,22.12,71.50,8.88
2019-9-3,01:55:00,22.11,81.10,8.88
2019-9-3,01:56:00,22.11,81.10,8.88
2019-9-3,01:57:00,22.10,67.00,8.88
2019-9-3,01:58:00,22.10,66.40,8.88
2019-9-3,01:59:00,22.09,57.40,8.88
2019-9-3,02:00:00,22.09,83.40,8.88
2019-9-3,02:01:00,22.07,48.90,8.88
2019-9-3,02:02:00,22.07,66.40,8.88
2019-9-3,02:03:00,22.07,62.50,8.87
2019-9-3,02:04:00,22.07,67.50,8.87
2019-9-3,02:05:00,22.06,72.10,8.87
2019-9-3,02:06:00,22.06,73.20,8.87
2019-9-3,02:07:00,22.05,70.40,8.87
2019-9-3,02:08:00,22.05,85.60,8.87
2019-9-3,02:09:00,22.03,60.20,8.86
2019-9-3,02:10:00,22.03,69.20,8.86
2019-9-3,02:11:00,22.03,70.40,8.87
2019-9-3,02:12:00,22.03,63.00,8.87
2019-9-3,02:13:00,22.02,73.20,8.87
2019-9-3,02:14:00,22.02,87.90,8.87
2019-9-3,02:15:00,22.01,77.70,8.86
2019-9-3,02:16:00,22.01,78.90,8.86
2019-9-3,02:17:00,22.00,74.30,8.86
2019-9-3,02:18:00,22.00,76.60,8.86
2019-9-3,02:19:00,22.00,69.80,8.86
2019-9-3,02:20:00,22.00,69.80,8.86
2019-9-3,02:21:00,21.99,77.20,8.86
2019-9-3,02:22:00,21.99,84.50,8.86
2019-9-3,02:23:00,21.98,77.20,8.86
2019-9-3,02:24:00,21.98,82.20,8.86
2019-9-3,02:25:00,21.98,81.70,8.86
2019-9-3,02:26:00,21.98,77.70,8.86
2019-9-3,02:27:00,21.98,78.90,8.86
2019-9-3,02:28:00,21.98,80.00,8.86
2019-9-3,02:29:00,21.97,69.80,8.86
2019-9-3,02:30:00,21.97,75.50,8.86
2019-9-3,02:31:00,21.95,78.90,8.85
2019-9-3,02:32:00,21.95,80.00,8.85
2019-9-3,02:33:00,21.95,78.90,8.85
2019-9-3,02:34:00,21.95,80.00,8.85
2019-9-3,02:35:00,21.96,85.60,8.85
2019-9-3,02:36:00,21.96,82.20,8.85
2019-9-3,02:37:00,21.96,89.00,8.86
2019-9-3,02:38:00,21.96,95.80,8.86
2019-9-3,02:39:00,21.95,88.50,8.86
2019-9-3,02:40:00,21.95,85.60,8.86
2019-9-3,02:41:00,21.96,86.80,8.86
2019-9-3,02:42:00,21.96,92.40,8.86
2019-9-3,02:43:00,21.95,89.00,8.86
2019-9-3,02:44:00,21.95,90.20,8.86
2019-9-3,02:45:00,21.95,91.30,8.86
2019-9-3,02:46:00,21.95,89.00,8.86
2019-9-3,02:47:00,21.95,86.80,8.86
2019-9-3,02:48:00,21.95,86.80,8.86
2019-9-3,02:49:00,21.94,91.90,8.85
2019-9-3,02:50:00,21.94,102.00,8.85
2019-9-3,02:51:00,21.93,97.50,8.85
2019-9-3,02:52:00,21.93,95.80,8.85
2019-9-3,02:53:00,21.93,103.20,8.85
2019-9-3,02:54:00,21.93,100.30,8.85
2019-9-3,02:55:00,21.93,99.20,8.85
2019-9-3,02:56:00,21.93,100.30,8.85
2019-9-3,02:57:00,21.93,100.30,8.85
2019-9-3,02:58:00,21.93,98.10,8.85
2019-9-3,02:59:00,21.92,95.20,8.85
2019-9-3,03:00:00,21.92,94.70,8.85
2019-9-3,03:01:00,21.92,99.20,8.85
2019-9-3,03:02:00,21.92,103.70,8.85
2019-9-3,03:03:00,21.92,87.30,8.85
2019-9-3,03:04:00,21.92,85.60,8.85
2019-9-3,03:05:00,21.91,77.70,8.84
2019-9-3,03:06:00,21.91,89.00,8.84
2019-9-3,03:07:00,21.91,100.90,8.84
2019-9-3,03:08:00,21.91,94.70,8.84
2019-9-3,03:09:00,21.90,93.60,8.84
2019-9-3,03:10:00,21.90,100.30,8.84
2019-9-3,03:11:00,21.90,86.80,8.84
2019-9-3,03:12:00,21.90,92.40,8.84
2019-9-3,03:13:00,21.90,93.00,8.84
2019-9-3,03:14:00,21.90,96.90,8.84
2019-9-3,03:15:00,21.89,92.40,8.84
2019-9-3,03:16:00,21.89,86.80,8.84
2019-9-3,03:17:00,21.89,99.80,8.84
2019-9-3,03:18:00,21.89,93.60,8.84
2019-9-3,03:19:00,21.88,94.70,8.84
2019-9-3,03:20:00,21.88,98.60,8.84
2019-9-3,03:21:00,21.89,103.70,8.84
2019-9-3,03:22:00,21.89,95.80,8.84
2019-9-3,03:23:00,21.88,99.80,8.84
2019-9-3,03:24:00,21.88,90.20,8.84
2019-9-3,03:25:00,21.88,71.00,8.84
2019-9-3,03:26:00,21.88,66.40,8.84
2019-9-3,03:27:00,21.88,80.00,8.84
2019-9-3,03:28:00,21.88,72.10,8.84
2019-9-3,03:29:00,21.89,89.00,8.84
2019-9-3,03:30:00,21.89,83.40,8.84
2019-9-3,03:31:00,21.88,92.40,8.84
2019-9-3,03:32:00,21.88,86.80,8.84
2019-9-3,03:33:00,21.89,94.70,8.84
2019-9-3,03:34:00,21.89,85.60,8.84
2019-9-3,03:35:00,21.89,81.10,8.84
2019-9-3,03:36:00,21.89,90.20,8.84
2019-9-3,03:37:00,21.88,98.10,8.84
2019-9-3,03:38:00,21.88,89.00,8.84
2019-9-3,03:39:00,21.89,96.90,8.84
2019-9-3,03:40:00,21.89,111.60,8.84
2019-9-3,03:41:00,21.88,102.00,8.83
2019-9-3,03:42:00,21.88,90.20,8.83
2019-9-3,03:43:00,21.88,97.50,8.84
2019-9-3,03:44:00,21.88,98.10,8.84
2019-9-3,03:45:00,21.89,113.30,8.84
2019-9-3,03:46:00,21.89,101.50,8.84
2019-9-3,03:47:00,21.88,102.60,8.84
2019-9-3,03:48:00,21.88,95.80,8.84
2019-9-3,03:49:00,21.88,98.60,8.84
2019-9-3,03:50:00,21.88,98.10,8.84
2019-9-3,03:51:00,21.88,94.10,8.84
2019-9-3,03:52:00,21.88,101.50,8.84
2019-9-3,03:53:00,21.87,81.10,8.83
2019-9-3,03:54:00,21.87,91.30,8.83
2019-9-3,03:55:00,21.87,91.90,8.83
2019-9-3,03:56:00,21.87,90.20,8.83
2019-9-3,03:57:00,21.87,87.30,8.83
2019-9-3,03:58:00,21.87,82.20,8.83
2019-9-3,03:59:00,21.87,97.50,8.83
2019-9-3,04:00:00,21.87,90.20,8.83
2019-9-3,04:01:00,21.87,80.00,8.84
2019-9-3,04:02:00,21.87,100.30,8.84
2019-9-3,04:03:00,21.87,87.90,8.83
2019-9-3,04:04:00,21.87,113.90,8.83
2019-9-3,04:05:00,21.87,84.50,8.83
2019-9-3,04:06:00,21.87,102.60,8.83
2019-9-3,04:07:00,21.87,90.20,8.84
2019-9-3,04:08:00,21.87,111.10,8.84
2019-9-3,04:09:00,21.87,99.20,8.83
2019-9-3,04:10:00,21.87,90.20,8.83
2019-9-3,04:11:00,21.87,95.80,8.84
2019-9-3,04:12:00,21.87,96.90,8.84
2019-9-3,04:13:00,21.87,100.30,8.83
2019-9-3,04:14:00,21.87,116.20,8.83
2019-9-3,04:15:00,21.86,87.90,8.83
2019-9-3,04:16:00,21.86,96.40,8.83
2019-9-3,04:17:00,21.86,99.80,8.83
2019-9-3,04:18:00,21.86,119.60,8.83
2019-9-3,04:19:00,21.86,95.20,8.83
2019-9-3,04:20:00,21.86,118.40,8.83
2019-9-3,04:21:00,21.86,92.40,8.83
2019-9-3,04:22:00,21.86,104.90,8.83
2019-9-3,04:23:00,21.84,98.60,8.83
2019-9-3,04:24:00,21.84,95.80,8.83
2019-9-3,04:25:00,21.86,99.80,8.83
2019-9-3,04:26:00,21.86,94.70,8.83
2019-9-3,04:27:00,21.86,95.20,8.83
2019-9-3,04:28:00,21.86,99.20,8.83
2019-9-3,04:29:00,21.85,83.40,8.83
2019-9-3,04:30:00,21.85,94.70,8.83
2019-9-3,04:31:00,21.84,115.60,8.83
2019-9-3,04:32:00,21.84,107.10,8.83
2019-9-3,04:33:00,21.84,80.60,8.83
2019-9-3,04:34:00,21.84,106.00,8.83
2019-9-3,04:35:00,21.83,99.20,8.83
2019-9-3,04:36:00,21.83,100.30,8.83
2019-9-3,04:37:00,21.83,90.20,8.83
2019-9-3,04:38:00,21.83,95.80,8.83
2019-9-3,04:39:00,21.84,91.90,8.83
2019-9-3,04:40:00,21.84,104.90,8.83
2019-9-3,04:41:00,21.82,98.10,8.82
2019-9-3,04:42:00,21.82,107.10,8.82
2019-9-3,04:43:00,21.81,95.20,8.82
2019-9-3,04:44:00,21.81,99.80,8.82
2019-9-3,04:45:00,,91.30,8.82
2019-9-3,04:46:00,,107.10,8.82
2019-9-3,04:47:00,21.83,104.90,8.83
2019-9-3,04:48:00,21.83,100.30,8.83
2019-9-3,04:49:00,21.82,88.50,8.82
2019-9-3,04:50:00,21.82,98.10,8.82
2019-9-3,04:51:00,21.82,96.40,8.82
2019-9-3,04:52:00,21.82,95.80,8.82
2019-9-3,04:53:00,21.81,120.10,8.82
2019-9-3,04:54:00,21.81,128.60,8.82
2019-9-3,04:55:00,21.80,103.20,8.82
2019-9-3,04:56:00,21.80,98.10,8.82
2019-9-3,04:57:00,21.82,108.20,8.82
2019-9-3,04:58:00,21.82,106.00,8.82
2019-9-3,04:59:00,21.81,82.20,8.82
2019-9-3,05:00:00,21.81,91.30,8.82
2019-9-3,05:01:00,21.79,109.40,8.82
2019-9-3,05:02:00,21.79,100.30,8.82
2019-9-3,05:03:00,21.80,104.30,8.82
2019-9-3,05:04:00,21.80,100.30,8.82
2019-9-3,05:05:00,21.79,105.40,8.82
2019-9-3,05:06:00,21.79,86.80,8.82
2019-9-3,05:07:00,21.79,98.10,8.81
2019-9-3,05:08:00,21.79,101.50,8.81
2019-9-3,05:09:00,21.79,94.10,8.81
2019-9-3,05:10:00,21.79,102.60,8.81
2019-9-3,05:11:00,21.77,85.10,8.81
2019-9-3,05:12:00,21.77,101.50,8.81
2019-9-3,05:13:00,21.77,101.50,8.81
2019-9-3,05:14:00,21.77,97.50,8.81
2019-9-3,05:15:00,21.76,118.40,8.81
2019-9-3,05:16:00,21.76,111.10,8.81
2019-9-3,05:17:00,21.73,122.90,8.80
2019-9-3,05:18:00,21.73,109.40,8.80
2019-9-3,05:19:00,21.73,116.20,8.80
2019-9-3,05:20:00,21.73,102.60,8.80
2019-9-3,05:21:00,21.73,122.90,8.80
2019-9-3,05:22:00,21.73,109.40,8.80
2019-9-3,05:23:00,21.71,108.80,8.80
2019-9-3,05:24:00,21.71,103.70,8.80
2019-9-3,05:25:00,21.68,96.90,8.79
2019-9-3,05:26:00,21.68,101.50,8.79
2019-9-3,05:27:00,21.62,105.40,8.77
2019-9-3,05:28:00,21.62,122.90,8.77
2019-9-3,05:29:00,21.66,108.20,8.78
2019-9-3,05:30:00,21.66,108.20,8.78
2019-9-3,05:31:00,21.67,101.50,8.79
2019-9-3,05:32:00,21.67,119.60,8.79
2019-9-3,05:33:00,21.62,122.90,8.77
2019-9-3,05:34:00,21.62,124.10,8.77
2019-9-3,05:35:00,21.65,115.00,8.78
2019-9-3,05:36:00,21.65,117.30,8.78
2019-9-3,05:37:00,21.63,132.00,8.77
2019-9-3,05:38:00,21.63,121.80,8.77
2019-9-3,05:39:00,21.63,124.60,8.78
2019-9-3,05:40:00,21.63,124.10,8.78
2019-9-3,05:41:00,21.63,120.70,8.78
2019-9-3,05:42:00,21.63,122.90,8.78
2019-9-3,05:43:00,21.61,121.80,8.77
2019-9-3,05:44:00,21.61,115.00,8.77
2019-9-3,05:45:00,21.59,117.30,8.77
2019-9-3,05:46:00,21.59,129.70,8.77
2019-9-3,05:47:00,21.59,139.90,8.77
2019-9-3,05:48:00,21.59,118.40,8.77
2019-9-3,05:49:00,21.58,128.60,8.76
2019-9-3,05:50:00,21.58,141.00,8.76
2019-9-3,05:51:00,21.57,129.70,8.76
2019-9-3,05:52:00,21.57,143.30,8.76
2019-9-3,05:53:00,21.57,131.40,8.76
2019-9-3,05:54:00,21.57,132.00,8.76
2019-9-3,05:55:00,21.56,123.50,8.76
2019-9-3,05:56:00,21.56,122.40,8.76
2019-9-3,05:57:00,21.55,112.20,8.76
2019-9-3,05:58:00,21.55,146.70,8.76
2019-9-3,05:59:00,21.56,142.70,8.76
2019-9-3,06:00:00,21.56,133.10,8.76
2019-9-3,06:01:00,21.53,121.30,8.75
2019-9-3,06:02:00,21.53,116.20,8.75
2019-9-3,06:03:00,21.54,117.90,8.75
2019-9-3,06:04:00,21.54,119.60,8.75
2019-9-3,06:05:00,21.53,126.90,8.75
2019-9-3,06:06:00,21.53,133.10,8.75
2019-9-3,06:07:00,21.52,145.00,8.75
2019-9-3,06:08:00,21.52,138.20,8.75
2019-9-3,06:09:00,21.52,125.80,8.75
2019-9-3,06:10:00,21.52,129.70,8.75
2019-9-3,06:11:00,21.51,148.40,8.74
2019-9-3,06:12:00,21.51,133.10,8.74
2019-9-3,06:13:00,21.50,141.00,8.74
2019-9-3,06:14:00,21.50,143.30,8.74
2019-9-3,06:15:00,21.49,144.40,8.74
2019-9-3,06:16:00,21.49,155.70,8.74
2019-9-3,06:17:00,21.49,143.30,8.74
2019-9-3,06:18:00,21.49,138.80,8.74
2019-9-3,06:19:00,21.48,145.60,8.74
2019-9-3,06:20:00,21.48,130.90,8.74
2019-9-3,06:21:00,21.46,141.60,8.73
2019-9-3,06:22:00,21.46,151.20,8.73
2019-9-3,06:23:00,21.46,151.20,8.73
2019-9-3,06:24:00,21.46,141.00,8.73
2019-9-3,06:25:00,21.46,152.30,8.73
2019-9-3,06:26:00,21.46,155.70,8.73
2019-9-3,06:27:00,21.46,142.20,8.73
2019-9-3,06:28:00,21.46,136.00,8.73
2019-9-3,06:29:00,21.45,152.30,8.73
2019-9-3,06:30:00,21.45,160.30,8.73
2019-9-3,06:31:00,21.44,148.90,8.73
2019-9-3,06:32:00,21.44,141.00,8.73
2019-9-3,06:33:00,21.44,163.10,8.73
2019-9-3,06:34:00,21.44,147.80,8.73
2019-9-3,06:35:00,21.44,146.70,8.73
2019-9-3,06:36:00,21.44,167.00,8.73
2019-9-3,06:37:00,21.42,174.40,8.72
2019-9-3,06:38:00,21.42,161.40,8.72
2019-9-3,06:39:00,21.43,160.80,8.72
2019-9-3,06:40:00,21.43,148.90,8.72
2019-9-3,06:41:00,21.42,163.60,8.72
2019-9-3,06:42:00,21.42,152.30,8.72
2019-9-3,06:43:00,21.42,151.20,8.72
2019-9-3,06:44:00,21.42,151.20,8.72
2019-9-3,06:45:00,21.41,151.20,8.72
2019-9-3,06:46:00,21.41,160.20,8.72
2019-9-3,06:47:00,21.41,154.00,8.72
2019-9-3,06:48:00,21.41,171.60,8.72
2019-9-3,06:49:00,21.41,168.20,8.72
2019-9-3,06:50:00,21.41,167.00,8.72
2019-9-3,06:51:00,21.40,155.70,8.72
2019-9-3,06:52:00,21.40,158.00,8.72
2019-9-3,06:53:00,21.40,161.90,8.72
2019-9-3,06:54:00,21.40,159.10,8.72
2019-9-3,06:55:00,21.39,169.30,8.71
2019-9-3,06:56:00,21.39,174.90,8.71
2019-9-3,06:57:00,21.39,171.50,8.71
2019-9-3,06:58:00,21.39,159.70,8.71
2019-9-3,06:59:00,21.38,168.20,8.71
2019-9-3,07:00:00,21.38,172.70,8.71
2019-9-3,07:01:00,21.38,179.50,8.71
2019-9-3,07:02:00,21.38,179.50,8.71
2019-9-3,07:03:00,21.38,164.80,8.71
2019-9-3,07:04:00,21.38,171.50,8.71
2019-9-3,07:05:00,21.38,157.40,8.71
2019-9-3,07:06:00,21.38,181.70,8.71
2019-9-3,07:07:00,21.37,176.60,8.71
2019-9-3,07:08:00,21.37,174.90,8.71
2019-9-3,07:09:00,21.37,179.50,8.71
2019-9-3,07:10:00,21.37,179.50,8.71
2019-9-3,07:11:00,21.37,175.50,8.71
2019-9-3,07:12:00,21.37,164.80,8.71
2019-9-3,07:13:00,21.37,190.80,8.71
2019-9-3,07:14:00,21.37,174.90,8.71
2019-9-3,07:15:00,21.36,167.00,8.71
2019-9-3,07:16:00,21.36,176.10,8.71
2019-9-3,07:17:00,21.36,182.30,8.71
2019-9-3,07:18:00,21.36,171.60,8.71
2019-9-3,07:19:00,21.36,187.90,8.70
2019-9-3,07:20:00,21.36,182.90,8.70
2019-9-3,07:21:00,21.36,176.60,8.71
2019-9-3,07:22:00,21.36,174.90,8.71
2019-9-3,07:23:00,21.36,191.30,8.71
2019-9-3,07:24:00,21.36,178.30,8.71
2019-9-3,07:25:00,21.35,190.80,8.70
2019-9-3,07:26:00,21.35,194.20,8.70
2019-9-3,07:27:00,21.35,187.40,8.70
2019-9-3,07:28:00,21.35,187.40,8.70
2019-9-3,07:29:00,21.34,180.60,8.70
2019-9-3,07:30:00,21.34,189.70,8.70
2019-9-3,07:31:00,21.34,160.30,8.70
2019-9-3,07:32:00,21.34,161.40,8.70
2019-9-3,07:33:00,21.34,189.70,8.70
2019-9-3,07:34:00,21.34,185.10,8.70
2019-9-3,07:35:00,21.34,186.30,8.70
2019-9-3,07:36:00,21.34,171.60,8.70
2019-9-3,07:37:00,21.34,181.70,8.70
2019-9-3,07:38:00,21.34,190.80,8.70
2019-9-3,07:39:00,21.34,181.70,8.70
2019-9-3,07:40:00,21.34,182.90,8.70
2019-9-3,07:41:00,21.34,189.70,8.70
2019-9-3,07:42:00,21.34,189.70,8.70
2019-9-3,07:43:00,21.34,189.70,8.70
2019-9-3,07:44:00,21.34,189.70,8.70
2019-9-3,07:45:00,21.34,189.60,8.70
2019-9-3,07:46:00,21.34,188.50,8.70
2019-9-3,07:47:00,21.33,185.70,8.70
2019-9-3,07:48:00,21.33,179.50,8.70
2019-9-3,07:49:00,21.33,187.40,8.70
2019-9-3,07:50:00,21.33,186.80,8.70
2019-9-3,07:51:00,21.33,182.90,8.70
2019-9-3,07:52:00,21.33,188.00,8.70
2019-9-3,07:53:00,21.33,177.20,8.70
2019-9-3,07:54:00,21.33,198.10,8.70
2019-9-3,07:55:00,21.33,200.40,8.70
2019-9-3,07:56:00,21.33,191.90,8.70
2019-9-3,07:57:00,21.33,189.70,8.70
2019-9-3,07:58:00,21.33,189.70,8.70
2019-9-3,07:59:00,21.33,179.50,8.70
2019-9-3,08:00:00,21.33,182.90,8.70
2019-9-3,08:01:00,21.33,185.10,8.70
2019-9-3,08:02:00,21.33,177.20,8.70
2019-9-3,08:03:00,21.33,177.20,8.70
2019-9-3,08:04:00,21.33,189.70,8.70
2019-9-3,08:05:00,21.33,199.80,8.70
2019-9-3,08:06:00,21.33,195.30,8.70
2019-9-3,08:07:00,21.33,188.00,8.70
2019-9-3,08:08:00,21.33,190.80,8.70
2019-9-3,08:09:00,21.32,176.70,8.70
2019-9-3,08:10:00,21.32,184.00,8.70
2019-9-3,08:11:00,21.32,203.20,8.70
2019-9-3,08:12:00,21.32,194.20,8.70
2019-9-3,08:13:00,21.32,194.20,8.70
2019-9-3,08:14:00,21.32,182.90,8.70
2019-9-3,08:15:00,21.32,200.40,8.70
2019-9-3,08:16:00,21.32,179.50,8.70
2019-9-3,08:17:00,21.32,165.40,8.70
2019-9-3,08:18:00,21.32,191.90,8.70
2019-9-3,08:19:00,21.32,197.60,8.70
2019-9-3,08:20:00,21.32,191.90,8.70
2019-9-3,08:21:00,21.32,191.90,8.70
2019-9-3,08:22:00,21.32,188.50,8.70
2019-9-3,08:23:00,21.32,189.70,8.70
2019-9-3,08:24:00,21.32,189.70,8.70
2019-9-3,08:25:00,21.32,181.70,8.70
2019-9-3,08:26:00,21.32,193.10,8.70
2019-9-3,08:27:00,21.32,203.80,8.70
2019-9-3,08:28:00,21.32,201.50,8.70
2019-9-3,08:29:00,21.32,194.20,8.70
2019-9-3,08:30:00,21.32,199.80,8.70
2019-9-3,08:31:00,21.32,198.10,8.70
2019-9-3,08:32:00,21.32,191.90,8.70
2019-9-3,08:33:00,21.31,204.40,8.69
2019-9-3,08:34:00,21.31,197.60,8.69
2019-9-3,08:35:00,21.31,195.30,8.69
2019-9-3,08:36:00,21.31,202.10,8.69
2019-9-3,08:37:00,21.31,195.30,8.69
2019-9-3,08:38:00,21.31,197.60,8.69
2019-9-3,08:39:00,21.31,197.00,8.69
2019-9-3,08:40:00,21.31,199.80,8.69
2019-9-3,08:41:00,21.31,194.20,8.70
2019-9-3,08:42:00,21.31,196.40,8.70
2019-9-3,08:43:00,21.31,196.40,8.69
2019-9-3,08:44:00,21.31,199.80,8.69
2019-9-3,08:45:00,21.31,198.10,8.69
2019-9-3,08:46:00,21.31,199.80,8.69
2019-9-3,08:47:00,21.31,198.10,8.70
2019-9-3,08:48:00,21.31,199.80,8.70
2019-9-3,08:49:00,21.31,205.50,8.69
2019-9-3,08:50:00,21.31,203.20,8.69
2019-9-3,08:51:00,,197.60,8.69
2019-9-3,08:52:00,,204.30,8.69
2019-9-3,08:53:00,21.31,202.10,8.69
2019-9-3,08:54:00,21.31,227.00,8.69
2019-9-3,08:55:00,21.30,207.20,8.69
2019-9-3,08:56:00,21.30,205.50,8.69
2019-9-3,08:57:00,21.30,206.60,8.69
2019-9-3,08:58:00,21.30,199.80,8.69
2019-9-3,08:59:00,21.30,197.60,8.69
2019-9-3,09:00:00,21.30,193.10,8.69
2019-9-3,09:01:00,21.30,198.70,8.69
2019-9-3,09:02:00,21.30,199.80,8.69
2019-9-3,09:03:00,21.30,227.50,8.69
2019-9-3,09:04:00,21.30,214.50,8.69
2019-9-3,09:05:00,21.30,198.70,8.69
2019-9-3,09:06:00,21.30,202.10,8.69
2019-9-3,09:07:00,21.30,207.80,8.69
2019-9-3,09:08:00,21.30,202.10,8.69
2019-9-3,09:09:00,21.30,199.90,8.69
2019-9-3,09:10:00,21.30,193.10,8.69
2019-9-3,09:11:00,21.29,207.80,8.69
2019-9-3,09:12:00,21.29,203.30,8.69
2019-9-3,09:13:00,21.29,215.70,8.69
2019-9-3,09:14:00,21.29,208.90,8.69
2019-9-3,09:15:00,21.30,204.90,8.69
2019-9-3,09:16:00,21.30,203.20,8.69
2019-9-3,09:17:00,21.29,210.00,8.69
2019-9-3,09:18:00,21.29,195.30,8.69
2019-9-3,09:19:00,21.30,207.80,8.69
2019-9-3,09:20:00,21.30,210.00,8.69
2019-9-3,09:21:00,21.30,209.50,8.69
2019-9-3,09:22:00,21.30,214.50,8.69
2019-9-3,09:23:00,21.29,206.60,8.69
2019-9-3,09:24:00,21.29,204.40,8.69
2019-9-3,09:25:00,21.29,206.10,8.69
2019-9-3,09:26:00,21.29,206.60,8.69
2019-9-3,09:27:00,21.29,191.90,8.69
2019-9-3,09:28:00,21.29,204.40,8.69
2019-9-3,09:29:00,21.29,203.80,8.69
2019-9-3,09:30:00,21.29,205.50,8.69
2019-9-3,09:31:00,21.29,206.60,8.69
2019-9-3,09:32:00,21.29,206.60,8.69
2019-9-3,09:33:00,21.29,198.70,8.69
2019-9-3,09:34:00,21.29,205.50,8.69
2019-9-3,09:35:00,21.29,203.20,8.69
2019-9-3,09:36:00,21.29,206.60,8.69
2019-9-3,09:37:00,21.29,204.40,8.69
2019-9-3,09:38:00,21.29,219.10,8.69
2019-9-3,09:39:00,21.29,200.40,8.69
2019-9-3,09:40:00,21.29,205.50,8.69
2019-9-3,09:41:00,21.29,198.70,8.69
2019-9-3,09:42:00,21.29,205.50,8.69
2019-9-3,09:43:00,21.29,208.30,8.69
2019-9-3,09:44:00,21.29,210.00,8.69
2019-9-3,09:45:00,21.30,212.80,8.69
2019-9-3,09:46:00,21.30,206.60,8.69
2019-9-3,09:47:00,21.30,202.10,8.69
2019-9-3,09:48:00,21.30,211.10,8.69
2019-9-3,09:49:00,21.30,209.40,8.69
2019-9-3,09:50:00,21.30,208.90,8.69
2019-9-3,09:51:00,21.30,214.50,8.69
2019-9-3,09:52:00,21.30,211.10,8.69
2019-9-3,09:53:00,21.30,214.00,8.69
2019-9-3,09:54:00,21.30,211.20,8.69
2019-9-3,09:55:00,21.31,211.20,8.70
2019-9-3,09:56:00,21.31,216.80,8.70
2019-9-3,09:57:00,21.31,201.50,8.69
2019-9-3,09:58:00,21.31,197.60,8.69
2019-9-3,09:59:00,21.30,219.10,8.69
2019-9-3,10:00:00,21.30,201.00,8.69
2019-9-3,10:01:00,21.30,209.40,8.69
2019-9-3,10:02:00,21.30,210.00,8.69
2019-9-3,10:03:00,21.30,211.10,8.69
2019-9-3,10:04:00,21.30,204.30,8.69
2019-9-3,10:05:00,21.30,189.10,8.69
2019-9-3,10:06:00,21.30,205.50,8.69
2019-9-3,10:07:00,21.29,214.50,8.69
2019-9-3,10:08:00,21.29,212.30,8.69
2019-9-3,10:09:00,21.29,219.60,8.69
2019-9-3,10:10:00,21.29,211.10,8.69
2019-9-3,10:11:00,21.28,207.70,8.69
2019-9-3,10:12:00,21.28,212.30,8.69
2019-9-3,10:13:00,21.28,201.50,8.69
2019-9-3,10:14:00,21.28,208.90,8.69
2019-9-3,10:15:00,21.29,208.90,8.69
2019-9-3,10:16:00,21.29,199.30,8.69
2019-9-3,10:17:00,21.29,205.50,8.69
2019-9-3,10:18:00,21.29,198.70,8.69
2019-9-3,10:19:00,21.30,204.90,8.69
2019-9-3,10:20:00,21.30,198.70,8.69
2019-9-3,10:21:00,21.30,212.30,8.70
2019-9-3,10:22:00,21.30,205.50,8.70
2019-9-3,10:23:00,21.30,206.60,8.69
2019-9-3,10:24:00,21.30,207.70,8.69
2019-9-3,10:25:00,21.30,208.30,8.69
2019-9-3,10:26:00,21.30,208.90,8.69
2019-9-3,10:27:00,21.30,188.50,8.69
2019-9-3,10:28:00,21.30,202.10,8.69
2019-9-3,10:29:00,21.30,205.50,8.69
2019-9-3,10:30:00,21.30,214.00,8.69
2019-9-3,10:31:00,21.30,207.70,8.69
2019-9-3,10:32:00,21.30,204.40,8.69
2019-9-3,10:33:00,21.30,208.90,8.69
2019-9-3,10:34:00,21.30,203.20,8.69
2019-9-3,10:35:00,21.30,203.20,8.69
2019-9-3,10:36:00,21.30,219.00,8.69
2019-9-3,10:37:00,21.30,216.80,8.69
2019-9-3,10:38:00,21.30,211.10,8.69
2019-9-3,10:39:00,21.30,210.00,8.69
2019-9-3,10:40:00,21.30,208.90,8.69
2019-9-3,10:41:00,21.30,211.70,8.69
